text,label
তারা বিজ্ঞানীরা নতুন খবরের কাগজ পড়েন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
আজকে আমি একা আজ কষ্ট পাচ্ছি কারণ চাকরিটা হাতছাড়া হয়ে গেল।,sad
আমি অত্যন্ত শঙ্কিত বোধ করছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
আজ আমার মন ভীষণ রকম হতাশ এবং অতীতের স্মৃতির কারণে খুব কষ্ট হচ্ছে।,sad
আমার ছোট ভাই খুবই হতাশ এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
বিপদের মুখে আমি অনেক হাত পা ঠাণ্ডা হচ্ছে কারণ মনে হচ্ছে কেউ ঘরের দরজায় নক করছে।,fear
পরীক্ষার পর আমি অসাধারণ উচ্ছ্বসিত এবং আজকের দিনটি চমৎকার ও সুন্দর কাটল।,happy
আমরা কৃষকেরা জমিতে ইতিহাস পড়তে ভালোবাসেন এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
আমাদের দেশে বিজ্ঞানীরা নতুন খবরের কাগজ পড়েন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
ঢাকা বাংলাদেশের টেবিলের ওপর অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
আজকে আমি একা ঘরে অনেক ভয় পাচ্ছি কারণ মনে হচ্ছে কেউ আমার পিছু নিচ্ছে।,fear
আমার ভাই অসাধারণ ভালো লাগছে কারণ চাকরিটা অবশেষে পেয়ে গেলাম।,happy
শিক্ষকেরা ক্লাসে সকালে সুতির পোশাক পরিধান করেন এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
আজকে আমরা সবাই অসাধারণ ভালো লাগছে এবং আজকের দিনটি চমৎকার ও সুন্দর কাটল।,happy
আজকে আমি একা ঘরে খুবই ভয় পাচ্ছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
"আমার পরিবার মন থেকে আনন্দিত কারণ বাবা সুন্দর একটি উপহার দিয়েছেন, ধন্যবাদ।",happy
আমার ছোট ভাই চরম হাত পা ঠাণ্ডা হচ্ছে কারণ হঠাৎ একটা বিকট শব্দ শুনে চমকে উঠলাম।,fear
আমার বন্ধু আজ অসন্তুষ্ট কারণ তোমার অপমানজনক আচরণ সীমা ছাড়িয়েছে।,angry
আমাদের দল সত্যিই ক্ষোভ প্রকাশ করছি কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
